,bright_sum,bright_size,bright_density,dark_sum,dark_size,dark_density
490,0.0,0.0,,9339.0,57.0,163.8421052631579
491,0.0,0.0,,5440.0,40.0,136.0
492,0.0,0.0,,3808.0,26.0,146.46153846153845
493,0.0,0.0,,6383.0,44.0,145.0681818181818
494,2209.0,19.0,116.26315789473684,3692.0,27.0,136.74074074074073
495,0.0,0.0,,2953.0,21.0,140.61904761904762
496,0.0,0.0,,2598.0,18.0,144.33333333333334
497,0.0,0.0,,7017.0,56.0,125.30357142857143
498,0.0,0.0,,4622.0,34.0,135.94117647058823
499,0.0,0.0,,12069.0,72.0,167.625
500,0.0,0.0,,2160.0,16.0,135.0
501,0.0,0.0,,2137.0,15.0,142.46666666666667
502,0.0,0.0,,1799.0,13.0,138.3846153846154
503,0.0,0.0,,8197.0,55.0,149.03636363636363
504,0.0,0.0,,7198.0,55.0,130.87272727272727
505,0.0,0.0,,1667.0,12.0,138.91666666666666
506,0.0,0.0,,3013.0,22.0,136.95454545454547
507,0.0,0.0,,2381.0,18.0,132.27777777777777
508,0.0,0.0,,3261.0,24.0,135.875
509,0.0,0.0,,7795.0,54.0,144.35185185185185
510,0.0,0.0,,1149.0,8.0,143.625
511,0.0,0.0,,2931.0,20.0,146.55
512,0.0,0.0,,4485.0,31.0,144.67741935483872
513,347.0,3.0,115.66666666666667,2941.0,22.0,133.6818181818182
514,0.0,0.0,,18488.0,130.0,142.2153846153846
515,0.0,0.0,,3720.0,29.0,128.27586206896552
516,0.0,0.0,,44141.0,325.0,135.81846153846155
517,21987.0,180.0,122.15,93817.0,649.0,144.5562403697997
518,751.0,6.0,125.16666666666667,4506.0,30.0,150.2
519,0.0,0.0,,2200.0,15.0,146.66666666666666
520,0.0,0.0,,2276.0,16.0,142.25
521,0.0,0.0,,3233.0,23.0,140.56521739130434
522,0.0,0.0,,2230.0,16.0,139.375
523,0.0,0.0,,2803.0,21.0,133.47619047619048
524,0.0,0.0,,951.0,7.0,135.85714285714286
525,0.0,0.0,,838.0,6.0,139.66666666666666
526,0.0,0.0,,4723.0,33.0,143.12121212121212
527,0.0,0.0,,6372.0,44.0,144.8181818181818
528,0.0,0.0,,4058.0,29.0,139.93103448275863
529,0.0,0.0,,16032.0,130.0,123.32307692307693
530,0.0,0.0,,6088.0,45.0,135.2888888888889
531,0.0,0.0,,2658.0,20.0,132.9
532,0.0,0.0,,5618.0,41.0,137.02439024390245
533,0.0,0.0,,2226.0,16.0,139.125
534,27112.0,236.0,114.88135593220339,170688.0,1307.0,130.59525631216528
535,0.0,0.0,,3535.0,26.0,135.96153846153845
536,0.0,0.0,,4370.0,30.0,145.66666666666666
537,0.0,0.0,,0.0,0.0,
538,0.0,0.0,,3663.0,25.0,146.52
539,0.0,0.0,,4192.0,29.0,144.55172413793105
540,0.0,0.0,,2343.0,17.0,137.8235294117647
541,0.0,0.0,,1685.0,12.0,140.41666666666666
542,0.0,0.0,,279.0,2.0,139.5
543,356.0,3.0,118.66666666666667,1821.0,13.0,140.07692307692307
544,0.0,0.0,,5222.0,37.0,141.13513513513513
545,0.0,0.0,,1245.0,9.0,138.33333333333334
546,0.0,0.0,,1735.0,13.0,133.46153846153845
547,0.0,0.0,,3482.0,24.0,145.08333333333334
548,3394.0,29.0,117.03448275862068,5106.0,35.0,145.88571428571427
549,120.0,1.0,120.0,2392.0,17.0,140.7058823529412
550,0.0,0.0,,2229.0,18.0,123.83333333333333
551,0.0,0.0,,3897.0,27.0,144.33333333333334
552,0.0,0.0,,3593.0,27.0,133.07407407407408
553,0.0,0.0,,1437.0,11.0,130.63636363636363
554,0.0,0.0,,8096.0,57.0,142.03508771929825
555,0.0,0.0,,6248.0,43.0,145.30232558139534
556,0.0,0.0,,4325.0,33.0,131.06060606060606
557,0.0,0.0,,1002.0,8.0,125.25
558,0.0,0.0,,3074.0,23.0,133.65217391304347
559,0.0,0.0,,2536.0,19.0,133.47368421052633
560,0.0,0.0,,2793.0,20.0,139.65
561,0.0,0.0,,1865.0,14.0,133.21428571428572
562,0.0,0.0,,2583.0,18.0,143.5
563,30988.0,249.0,124.44979919678715,93405.0,638.0,146.40282131661442
564,0.0,0.0,,3009.0,22.0,136.77272727272728
565,0.0,0.0,,4310.0,31.0,139.03225806451613
566,0.0,0.0,,2543.0,18.0,141.27777777777777
567,0.0,0.0,,2504.0,17.0,147.2941176470588
568,0.0,0.0,,3606.0,26.0,138.69230769230768
569,0.0,0.0,,1102.0,8.0,137.75
570,0.0,0.0,,5980.0,41.0,145.85365853658536
571,1589.0,14.0,113.5,3639.0,27.0,134.77777777777777
572,0.0,0.0,,2008.0,14.0,143.42857142857142
573,0.0,0.0,,1357.0,10.0,135.7
574,0.0,0.0,,2161.0,16.0,135.0625
575,252.0,2.0,126.0,3833.0,27.0,141.96296296296296
576,0.0,0.0,,3623.0,27.0,134.1851851851852
577,0.0,0.0,,8836.0,60.0,147.26666666666668
578,0.0,0.0,,1672.0,13.0,128.6153846153846
579,0.0,0.0,,0.0,0.0,
580,0.0,0.0,,1754.0,13.0,134.92307692307693
581,0.0,0.0,,4328.0,32.0,135.25
582,0.0,0.0,,2521.0,18.0,140.05555555555554
583,0.0,0.0,,3639.0,26.0,139.96153846153845
584,0.0,0.0,,3138.0,22.0,142.63636363636363
585,1570.0,14.0,112.14285714285714,1796.0,14.0,128.28571428571428
586,0.0,0.0,,2344.0,16.0,146.5
587,0.0,0.0,,91544.0,641.0,142.81435257410297
588,0.0,0.0,,4278.0,31.0,138.0
589,242.0,2.0,121.0,2500.0,18.0,138.88888888888889
590,0.0,0.0,,44596.0,331.0,134.7311178247734
591,16555.0,131.0,126.37404580152672,3917.0,27.0,145.07407407407408
592,0.0,0.0,,2597.0,17.0,152.76470588235293
593,0.0,0.0,,41243.0,321.0,128.4828660436137
594,0.0,0.0,,1246.0,9.0,138.44444444444446
595,0.0,0.0,,48100.0,368.0,130.70652173913044
596,0.0,0.0,,5983.0,43.0,139.13953488372093
597,0.0,0.0,,1240.0,9.0,137.77777777777777
598,0.0,0.0,,1280.0,9.0,142.22222222222223
599,0.0,0.0,,5323.0,40.0,133.075
600,0.0,0.0,,3954.0,29.0,136.3448275862069
601,0.0,0.0,,3745.0,29.0,129.13793103448276
602,0.0,0.0,,2103.0,15.0,140.2
603,0.0,0.0,,2969.0,21.0,141.38095238095238
604,0.0,0.0,,5250.0,42.0,125.0
605,0.0,0.0,,8985.0,69.0,130.2173913043478
606,0.0,0.0,,5464.0,39.0,140.10256410256412
607,0.0,0.0,,2668.0,19.0,140.42105263157896
608,0.0,0.0,,2482.0,18.0,137.88888888888889
609,0.0,0.0,,5989.0,41.0,146.0731707317073
610,0.0,0.0,,13780.0,92.0,149.7826086956522
611,14790.0,120.0,123.25,94479.0,644.0,146.70652173913044
612,0.0,0.0,,5453.0,40.0,136.325
613,293508.0,2569.0,114.24990268586998,210907.0,1605.0,131.406230529595
614,0.0,0.0,,2238.0,16.0,139.875
615,0.0,0.0,,5871.0,40.0,146.775
616,0.0,0.0,,2201.0,16.0,137.5625
617,0.0,0.0,,2535.0,18.0,140.83333333333334
618,25614.0,212.0,120.82075471698113,6799.0,48.0,141.64583333333334
619,0.0,0.0,,2270.0,16.0,141.875
620,0.0,0.0,,2081.0,15.0,138.73333333333332
621,0.0,0.0,,8021.0,51.0,157.27450980392157
622,2481.0,21.0,118.14285714285714,104655.0,781.0,134.00128040973112
623,0.0,0.0,,5331.0,36.0,148.08333333333334
624,0.0,0.0,,3859.0,28.0,137.82142857142858
625,2119.0,20.0,105.95,112963.0,915.0,123.45683060109289
626,0.0,0.0,,3401.0,27.0,125.96296296296296
627,0.0,0.0,,8170.0,58.0,140.86206896551724
628,0.0,0.0,,52499.0,391.0,134.26854219948848
629,0.0,0.0,,1400.0,11.0,127.27272727272727
630,0.0,0.0,,34479.0,253.0,136.2806324110672
631,0.0,0.0,,1902.0,14.0,135.85714285714286
632,0.0,0.0,,2212.0,16.0,138.25
633,0.0,0.0,,5901.0,40.0,147.525
634,0.0,0.0,,4159.0,31.0,134.16129032258064
635,2013.0,16.0,125.8125,92254.0,626.0,147.370607028754
636,680.0,6.0,113.33333333333333,5059.0,36.0,140.52777777777777
637,0.0,0.0,,3940.0,28.0,140.71428571428572
638,0.0,0.0,,31666.0,259.0,122.26254826254826
639,0.0,0.0,,4607.0,32.0,143.96875
640,0.0,0.0,,11678.0,85.0,137.38823529411764
641,0.0,0.0,,2395.0,17.0,140.88235294117646
642,0.0,0.0,,4298.0,31.0,138.6451612903226
643,0.0,0.0,,2119.0,15.0,141.26666666666668
644,0.0,0.0,,3327.0,24.0,138.625
645,4563.0,38.0,120.07894736842105,91136.0,637.0,143.0706436420722
646,0.0,0.0,,47986.0,355.0,135.1718309859155
647,0.0,0.0,,870.0,7.0,124.28571428571429
648,579.0,5.0,115.8,3006.0,22.0,136.63636363636363
649,0.0,0.0,,4674.0,32.0,146.0625
650,0.0,0.0,,2769.0,19.0,145.73684210526315
651,0.0,0.0,,51506.0,380.0,135.5421052631579
652,0.0,0.0,,4187.0,31.0,135.06451612903226
653,873.0,7.0,124.71428571428571,95578.0,653.0,146.3675344563553
654,0.0,0.0,,1560.0,11.0,141.8181818181818
655,0.0,0.0,,4429.0,34.0,130.26470588235293
656,0.0,0.0,,128.0,1.0,128.0
657,0.0,0.0,,4619.0,33.0,139.96969696969697
658,41957.0,392.0,107.03316326530613,20730.0,167.0,124.13173652694611
659,0.0,0.0,,638.0,5.0,127.6
660,0.0,0.0,,5221.0,36.0,145.02777777777777
661,0.0,0.0,,14684.0,109.0,134.71559633027522
662,389.0,3.0,129.66666666666666,3329.0,22.0,151.3181818181818
663,0.0,0.0,,8932.0,61.0,146.4262295081967
664,0.0,0.0,,53264.0,390.0,136.57435897435897
665,0.0,0.0,,4455.0,31.0,143.70967741935485
666,6437.0,53.0,121.45283018867924,4183.0,29.0,144.24137931034483
667,0.0,0.0,,1429.0,10.0,142.9
668,0.0,0.0,,2614.0,18.0,145.22222222222223
669,0.0,0.0,,2537.0,19.0,133.52631578947367
670,0.0,0.0,,878.0,7.0,125.42857142857143
671,0.0,0.0,,2349.0,17.0,138.1764705882353
672,90513.0,682.0,132.71700879765396,170294.0,1165.0,146.17510729613733
673,0.0,0.0,,2685.0,19.0,141.31578947368422
674,0.0,0.0,,3473.0,24.0,144.70833333333334
675,0.0,0.0,,24965.0,233.0,107.14592274678111
676,0.0,0.0,,1592.0,12.0,132.66666666666666
677,0.0,0.0,,4524.0,32.0,141.375
678,0.0,0.0,,965.0,7.0,137.85714285714286
679,0.0,0.0,,6201.0,46.0,134.80434782608697
680,0.0,0.0,,9078.0,61.0,148.81967213114754
681,0.0,0.0,,1934.0,14.0,138.14285714285714
682,0.0,0.0,,2175.0,16.0,135.9375
683,0.0,0.0,,3655.0,25.0,146.2
684,4389.0,33.0,133.0,54558.0,376.0,145.10106382978722
685,0.0,0.0,,2724.0,20.0,136.2
686,0.0,0.0,,2540.0,18.0,141.11111111111111
687,724.0,6.0,120.66666666666667,6038.0,43.0,140.41860465116278
688,22404.0,192.0,116.6875,83798.0,596.0,140.6006711409396
689,0.0,0.0,,4602.0,33.0,139.45454545454547
690,0.0,0.0,,1944.0,14.0,138.85714285714286
691,0.0,0.0,,4464.0,37.0,120.64864864864865
692,0.0,0.0,,3862.0,27.0,143.03703703703704
693,0.0,0.0,,4353.0,33.0,131.9090909090909
694,0.0,0.0,,6681.0,48.0,139.1875
695,0.0,0.0,,2948.0,23.0,128.17391304347825
696,0.0,0.0,,3326.0,24.0,138.58333333333334
697,0.0,0.0,,5902.0,43.0,137.25581395348837
698,0.0,0.0,,5939.0,41.0,144.85365853658536
699,0.0,0.0,,1778.0,13.0,136.76923076923077
700,0.0,0.0,,3784.0,26.0,145.53846153846155
701,3698.0,32.0,115.5625,3833.0,29.0,132.17241379310346
702,0.0,0.0,,4287.0,31.0,138.29032258064515
703,0.0,0.0,,3194.0,22.0,145.1818181818182
704,0.0,0.0,,5688.0,38.0,149.68421052631578
705,0.0,0.0,,5045.0,34.0,148.38235294117646
706,0.0,0.0,,6345.0,45.0,141.0
707,0.0,0.0,,2447.0,17.0,143.94117647058823
708,0.0,0.0,,4241.0,31.0,136.80645161290323
709,0.0,0.0,,1697.0,12.0,141.41666666666666
710,0.0,0.0,,3143.0,23.0,136.65217391304347
711,0.0,0.0,,2316.0,17.0,136.23529411764707
712,0.0,0.0,,6409.0,48.0,133.52083333333334
713,0.0,0.0,,7496.0,51.0,146.98039215686273
714,0.0,0.0,,4768.0,35.0,136.22857142857143
715,0.0,0.0,,6504.0,45.0,144.53333333333333
716,0.0,0.0,,10307.0,77.0,133.85714285714286
717,0.0,0.0,,3334.0,24.0,138.91666666666666
718,0.0,0.0,,7424.0,53.0,140.0754716981132
719,1016.0,9.0,112.88888888888889,3155.0,23.0,137.17391304347825
720,711.0,6.0,118.5,1949.0,14.0,139.21428571428572
721,0.0,0.0,,4201.0,31.0,135.51612903225808
722,0.0,0.0,,0.0,0.0,
723,0.0,0.0,,3913.0,27.0,144.92592592592592
724,0.0,0.0,,2144.0,15.0,142.93333333333334
725,0.0,0.0,,43391.0,320.0,135.596875
726,0.0,0.0,,3228.0,23.0,140.34782608695653
727,0.0,0.0,,1960.0,14.0,140.0
728,0.0,0.0,,4106.0,29.0,141.58620689655172
729,0.0,0.0,,4138.0,29.0,142.68965517241378
730,0.0,0.0,,2164.0,16.0,135.25
731,0.0,0.0,,2185.0,15.0,145.66666666666666
732,0.0,0.0,,6882.0,46.0,149.6086956521739
733,0.0,0.0,,2056.0,15.0,137.06666666666666
734,0.0,0.0,,1468.0,11.0,133.45454545454547
735,0.0,0.0,,3169.0,23.0,137.7826086956522
736,0.0,0.0,,2456.0,20.0,122.8
737,0.0,0.0,,2548.0,19.0,134.10526315789474
738,0.0,0.0,,1702.0,12.0,141.83333333333334
739,0.0,0.0,,3603.0,27.0,133.44444444444446
740,1613.0,15.0,107.53333333333333,3658.0,28.0,130.64285714285714
741,0.0,0.0,,27518.0,192.0,143.32291666666666
742,3138.0,25.0,125.52,4257.0,30.0,141.9
743,0.0,0.0,,4064.0,29.0,140.13793103448276
744,0.0,0.0,,8389.0,58.0,144.63793103448276
745,0.0,0.0,,4902.0,35.0,140.05714285714285
746,0.0,0.0,,1675.0,12.0,139.58333333333334
747,0.0,0.0,,3364.0,24.0,140.16666666666666
748,0.0,0.0,,5890.0,42.0,140.23809523809524
749,2735.0,24.0,113.95833333333333,16315.0,128.0,127.4609375
750,0.0,0.0,,4572.0,33.0,138.54545454545453
751,0.0,0.0,,1827.0,14.0,130.5
752,0.0,0.0,,56583.0,425.0,133.13647058823528
753,1213.0,10.0,121.3,6411.0,47.0,136.40425531914894
754,0.0,0.0,,1393.0,10.0,139.3
755,0.0,0.0,,15266.0,97.0,157.38144329896906
756,239.0,2.0,119.5,2238.0,16.0,139.875
757,0.0,0.0,,4801.0,37.0,129.75675675675674
758,0.0,0.0,,5148.0,37.0,139.13513513513513
759,320181.0,2406.0,133.07605985037407,275643.0,1843.0,149.5621269669018
760,0.0,0.0,,530.0,4.0,132.5
761,126.0,1.0,126.0,2810.0,19.0,147.89473684210526
762,0.0,0.0,,3470.0,25.0,138.8
763,0.0,0.0,,1702.0,13.0,130.92307692307693
764,0.0,0.0,,1696.0,13.0,130.46153846153845
765,0.0,0.0,,758.0,6.0,126.33333333333333
766,0.0,0.0,,106661.0,801.0,133.1598002496879
767,0.0,0.0,,3815.0,26.0,146.73076923076923
768,0.0,0.0,,22106.0,156.0,141.7051282051282
769,0.0,0.0,,3890.0,28.0,138.92857142857142
770,222.0,2.0,111.0,2153.0,16.0,134.5625
771,0.0,0.0,,4214.0,30.0,140.46666666666667
772,0.0,0.0,,4241.0,30.0,141.36666666666667
773,0.0,0.0,,6640.0,44.0,150.9090909090909
774,0.0,0.0,,18640.0,116.0,160.68965517241378
775,1770.0,15.0,118.0,3367.0,24.0,140.29166666666666
776,0.0,0.0,,2024.0,15.0,134.93333333333334
777,0.0,0.0,,3110.0,22.0,141.36363636363637
778,0.0,0.0,,5503.0,40.0,137.575
779,0.0,0.0,,2073.0,15.0,138.2
780,0.0,0.0,,1815.0,14.0,129.64285714285714
781,0.0,0.0,,3671.0,27.0,135.96296296296296
782,0.0,0.0,,2155.0,16.0,134.6875
783,0.0,0.0,,2183.0,15.0,145.53333333333333
784,218.0,2.0,109.0,2078.0,16.0,129.875
785,0.0,0.0,,5757.0,40.0,143.925
786,0.0,0.0,,2138.0,16.0,133.625
787,0.0,0.0,,1685.0,12.0,140.41666666666666
788,0.0,0.0,,6802.0,49.0,138.81632653061226
789,2408.0,20.0,120.4,1617.0,12.0,134.75
790,0.0,0.0,,3115.0,22.0,141.5909090909091
791,0.0,0.0,,1893.0,14.0,135.21428571428572
792,0.0,0.0,,1670.0,12.0,139.16666666666666
793,0.0,0.0,,3260.0,24.0,135.83333333333334
794,0.0,0.0,,2332.0,17.0,137.1764705882353
795,0.0,0.0,,4093.0,28.0,146.17857142857142
796,0.0,0.0,,2188.0,15.0,145.86666666666667
797,0.0,0.0,,2104.0,15.0,140.26666666666668
798,0.0,0.0,,2523.0,18.0,140.16666666666666
799,0.0,0.0,,3240.0,23.0,140.8695652173913
800,0.0,0.0,,2787.0,20.0,139.35
801,3030.0,27.0,112.22222222222223,11757.0,82.0,143.3780487804878
802,0.0,0.0,,921.0,7.0,131.57142857142858
803,123.0,1.0,123.0,10587.0,76.0,139.30263157894737
804,0.0,0.0,,5119.0,36.0,142.19444444444446
805,0.0,0.0,,124.0,1.0,124.0
806,0.0,0.0,,3063.0,22.0,139.22727272727272
807,0.0,0.0,,2829.0,20.0,141.45
808,0.0,0.0,,5737.0,42.0,136.5952380952381
809,4353.0,38.0,114.55263157894737,4414.0,33.0,133.75757575757575
810,0.0,0.0,,6937.0,50.0,138.74
811,0.0,0.0,,3665.0,26.0,140.96153846153845
812,133.0,1.0,133.0,19295.0,128.0,150.7421875
813,0.0,0.0,,5226.0,38.0,137.52631578947367
814,0.0,0.0,,6218.0,44.0,141.3181818181818
815,0.0,0.0,,3575.0,27.0,132.40740740740742
816,0.0,0.0,,3303.0,24.0,137.625
817,0.0,0.0,,5496.0,38.0,144.6315789473684
818,0.0,0.0,,9663.0,72.0,134.20833333333334
819,0.0,0.0,,3836.0,28.0,137.0
820,0.0,0.0,,1878.0,13.0,144.46153846153845
821,0.0,0.0,,5741.0,40.0,143.525
822,0.0,0.0,,1099.0,8.0,137.375
823,0.0,0.0,,2150.0,16.0,134.375
824,0.0,0.0,,4064.0,30.0,135.46666666666667
825,0.0,0.0,,2886.0,21.0,137.42857142857142
826,0.0,0.0,,4637.0,32.0,144.90625
827,0.0,0.0,,6123.0,42.0,145.78571428571428
828,0.0,0.0,,2491.0,19.0,131.10526315789474
829,2149.0,18.0,119.38888888888889,2026.0,15.0,135.06666666666666
830,0.0,0.0,,4155.0,31.0,134.03225806451613
831,176801.0,1444.0,122.43836565096953,199676.0,1446.0,138.08852005532503
832,0.0,0.0,,2499.0,18.0,138.83333333333334
833,0.0,0.0,,10749.0,67.0,160.43283582089552
834,0.0,0.0,,7759.0,55.0,141.07272727272726
835,345.0,3.0,115.0,1874.0,14.0,133.85714285714286
836,0.0,0.0,,8493.0,63.0,134.8095238095238
837,0.0,0.0,,3392.0,24.0,141.33333333333334
838,0.0,0.0,,3218.0,23.0,139.91304347826087
839,83579.0,655.0,127.60152671755725,160710.0,1132.0,141.96996466431096
840,64991.0,535.0,121.4785046728972,53112.0,395.0,134.46075949367088
841,0.0,0.0,,2872.0,19.0,151.1578947368421
842,0.0,0.0,,2383.0,17.0,140.1764705882353
843,0.0,0.0,,2854.0,20.0,142.7
844,0.0,0.0,,1528.0,11.0,138.9090909090909
845,2264.0,18.0,125.77777777777777,100179.0,674.0,148.63353115727003
846,0.0,0.0,,2339.0,16.0,146.1875
847,0.0,0.0,,3546.0,25.0,141.84
848,0.0,0.0,,6200.0,43.0,144.1860465116279
849,0.0,0.0,,2019.0,14.0,144.21428571428572
850,0.0,0.0,,5824.0,40.0,145.6
851,0.0,0.0,,22157.0,156.0,142.03205128205127
852,1674.0,14.0,119.57142857142857,136119.0,1012.0,134.50494071146244
853,0.0,0.0,,7045.0,51.0,138.13725490196077
854,0.0,0.0,,2011.0,15.0,134.06666666666666
855,0.0,0.0,,2336.0,16.0,146.0
856,0.0,0.0,,2546.0,19.0,134.0
857,0.0,0.0,,52457.0,399.0,131.47117794486215
858,0.0,0.0,,1396.0,10.0,139.6
859,0.0,0.0,,2200.0,18.0,122.22222222222223
860,0.0,0.0,,2296.0,17.0,135.05882352941177
861,0.0,0.0,,268.0,2.0,134.0
862,0.0,0.0,,0.0,0.0,
863,0.0,0.0,,7386.0,49.0,150.73469387755102
864,0.0,0.0,,3542.0,26.0,136.23076923076923
865,0.0,0.0,,1756.0,13.0,135.07692307692307
866,0.0,0.0,,1992.0,14.0,142.28571428571428
867,0.0,0.0,,2573.0,20.0,128.65
868,118.0,1.0,118.0,10038.0,75.0,133.84
869,0.0,0.0,,2029.0,16.0,126.8125
870,0.0,0.0,,3399.0,25.0,135.96
871,0.0,0.0,,2132.0,15.0,142.13333333333333
872,0.0,0.0,,3650.0,26.0,140.3846153846154
873,0.0,0.0,,425.0,3.0,141.66666666666666
874,0.0,0.0,,4324.0,33.0,131.03030303030303
875,0.0,0.0,,3189.0,22.0,144.95454545454547
876,857.0,7.0,122.42857142857143,2776.0,20.0,138.8
877,0.0,0.0,,4252.0,32.0,132.875
878,0.0,0.0,,2082.0,16.0,130.125
879,0.0,0.0,,2592.0,19.0,136.42105263157896
880,0.0,0.0,,1393.0,10.0,139.3
881,0.0,0.0,,50076.0,373.0,134.2520107238606
882,0.0,0.0,,2465.0,17.0,145.0
883,0.0,0.0,,2268.0,18.0,126.0
884,0.0,0.0,,24598.0,144.0,170.81944444444446
885,0.0,0.0,,55189.0,439.0,125.71526195899773
886,0.0,0.0,,3243.0,23.0,141.0
887,0.0,0.0,,3027.0,21.0,144.14285714285714
888,0.0,0.0,,5201.0,35.0,148.6
889,0.0,0.0,,5535.0,45.0,123.0
890,0.0,0.0,,1911.0,15.0,127.4
891,1243.0,10.0,124.3,62795.0,452.0,138.9269911504425
892,1700.0,14.0,121.42857142857143,3611.0,25.0,144.44
893,373.0,3.0,124.33333333333333,4008.0,28.0,143.14285714285714
894,0.0,0.0,,53323.0,383.0,139.22454308093995
895,0.0,0.0,,2592.0,19.0,136.42105263157896
896,3906.0,34.0,114.88235294117646,3977.0,29.0,137.13793103448276
897,0.0,0.0,,2961.0,23.0,128.7391304347826
898,87335.0,725.0,120.46206896551725,145419.0,1066.0,136.41557223264542
899,242.0,2.0,121.0,2738.0,19.0,144.10526315789474
900,0.0,0.0,,2402.0,17.0,141.2941176470588
901,8144.0,61.0,133.50819672131146,3122.0,21.0,148.66666666666666
902,0.0,0.0,,1691.0,12.0,140.91666666666666
903,0.0,0.0,,2072.0,18.0,115.11111111111111
904,0.0,0.0,,3081.0,23.0,133.95652173913044
905,1412.0,11.0,128.36363636363637,4304.0,29.0,148.41379310344828
906,336.0,3.0,112.0,2285.0,17.0,134.41176470588235
907,0.0,0.0,,23733.0,143.0,165.96503496503496
908,0.0,0.0,,2191.0,16.0,136.9375
909,0.0,0.0,,3140.0,22.0,142.72727272727272
910,0.0,0.0,,9345.0,67.0,139.47761194029852
911,0.0,0.0,,2752.0,20.0,137.6
912,1218.0,10.0,121.8,2613.0,18.0,145.16666666666666
913,0.0,0.0,,4578.0,32.0,143.0625
914,0.0,0.0,,3043.0,21.0,144.9047619047619
915,0.0,0.0,,2088.0,15.0,139.2
916,0.0,0.0,,42969.0,326.0,131.80674846625766
917,0.0,0.0,,770.0,6.0,128.33333333333334
918,0.0,0.0,,2215.0,16.0,138.4375
919,0.0,0.0,,3253.0,24.0,135.54166666666666
920,0.0,0.0,,2399.0,17.0,141.11764705882354
921,0.0,0.0,,15345.0,111.0,138.24324324324326
922,0.0,0.0,,1866.0,13.0,143.53846153846155
923,0.0,0.0,,2009.0,15.0,133.93333333333334
924,0.0,0.0,,2143.0,15.0,142.86666666666667
925,0.0,0.0,,1281.0,9.0,142.33333333333334
926,0.0,0.0,,4876.0,35.0,139.31428571428572
927,11625.0,101.0,115.0990099009901,86111.0,618.0,139.33818770226537
928,0.0,0.0,,1351.0,10.0,135.1
929,0.0,0.0,,9564.0,68.0,140.64705882352942
930,0.0,0.0,,1140.0,8.0,142.5
931,0.0,0.0,,6384.0,44.0,145.0909090909091
932,0.0,0.0,,6077.0,44.0,138.11363636363637
933,0.0,0.0,,899.0,7.0,128.42857142857142
934,0.0,0.0,,268.0,2.0,134.0
935,0.0,0.0,,2050.0,15.0,136.66666666666666
936,361.0,3.0,120.33333333333333,2345.0,17.0,137.94117647058823
937,336.0,3.0,112.0,2122.0,16.0,132.625
938,2295.0,19.0,120.78947368421052,10184.0,75.0,135.78666666666666
939,0.0,0.0,,3370.0,24.0,140.41666666666666
940,0.0,0.0,,1696.0,14.0,121.14285714285714
941,0.0,0.0,,5022.0,36.0,139.5
942,0.0,0.0,,518.0,4.0,129.5
943,0.0,0.0,,3404.0,24.0,141.83333333333334
944,0.0,0.0,,3033.0,21.0,144.42857142857142
945,0.0,0.0,,542.0,4.0,135.5
946,0.0,0.0,,7817.0,58.0,134.77586206896552
947,0.0,0.0,,2771.0,20.0,138.55
948,0.0,0.0,,2942.0,21.0,140.0952380952381
949,0.0,0.0,,3754.0,25.0,150.16
950,0.0,0.0,,3784.0,28.0,135.14285714285714
951,0.0,0.0,,1920.0,14.0,137.14285714285714
952,0.0,0.0,,2266.0,17.0,133.2941176470588
953,0.0,0.0,,6534.0,47.0,139.0212765957447
954,0.0,0.0,,4129.0,30.0,137.63333333333333
955,0.0,0.0,,2382.0,17.0,140.11764705882354
956,0.0,0.0,,11127.0,70.0,158.95714285714286
957,241.0,2.0,120.5,268.0,2.0,134.0
958,35406.0,301.0,117.62790697674419,30497.0,231.0,132.021645021645
959,0.0,0.0,,3347.0,25.0,133.88
960,0.0,0.0,,5697.0,42.0,135.64285714285714
961,0.0,0.0,,4678.0,35.0,133.65714285714284
962,0.0,0.0,,13444.0,103.0,130.5242718446602
963,0.0,0.0,,42534.0,311.0,136.76527331189712
964,0.0,0.0,,1637.0,12.0,136.41666666666666
965,0.0,0.0,,1717.0,12.0,143.08333333333334
966,0.0,0.0,,3157.0,22.0,143.5
967,0.0,0.0,,5822.0,40.0,145.55
968,5955.0,54.0,110.27777777777777,3484.0,27.0,129.03703703703704
969,1177.0,10.0,117.7,94488.0,716.0,131.96648044692736
970,40637.0,317.0,128.19242902208202,109687.0,772.0,142.08160621761658
971,0.0,0.0,,2528.0,21.0,120.38095238095238
972,1359.0,12.0,113.25,4769.0,34.0,140.26470588235293
973,0.0,0.0,,3635.0,28.0,129.82142857142858
974,10924.0,91.0,120.04395604395604,7061.0,52.0,135.78846153846155
975,0.0,0.0,,2163.0,15.0,144.2
976,0.0,0.0,,2238.0,16.0,139.875
977,0.0,0.0,,2111.0,16.0,131.9375
978,0.0,0.0,,53326.0,390.0,136.73333333333332
979,0.0,0.0,,1830.0,13.0,140.76923076923077
980,362.0,3.0,120.66666666666667,1357.0,10.0,135.7
981,443.0,4.0,110.75,1134.0,9.0,126.0
982,0.0,0.0,,7671.0,52.0,147.51923076923077
983,0.0,0.0,,3445.0,24.0,143.54166666666666
984,0.0,0.0,,2680.0,19.0,141.05263157894737
985,0.0,0.0,,2984.0,22.0,135.63636363636363
986,244.0,2.0,122.0,11086.0,77.0,143.97402597402598
987,7210.0,58.0,124.3103448275862,2595.0,18.0,144.16666666666666
988,0.0,0.0,,2447.0,17.0,143.94117647058823
